task_name,case_id,split,image,label,image_exists,label_exists
Task01_BrainTumour,BRATS_666,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_666.nii.gz,,1,0
Task01_BrainTumour,BRATS_667,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_667.nii.gz,,1,0
Task01_BrainTumour,BRATS_668,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_668.nii.gz,,1,0
Task01_BrainTumour,BRATS_669,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_669.nii.gz,,1,0
Task01_BrainTumour,BRATS_670,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_670.nii.gz,,1,0
Task01_BrainTumour,BRATS_671,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_671.nii.gz,,1,0
Task01_BrainTumour,BRATS_672,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_672.nii.gz,,1,0
Task01_BrainTumour,BRATS_673,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_673.nii.gz,,1,0
Task01_BrainTumour,BRATS_674,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_674.nii.gz,,1,0
Task01_BrainTumour,BRATS_675,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_675.nii.gz,,1,0
Task01_BrainTumour,BRATS_676,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_676.nii.gz,,1,0
Task01_BrainTumour,BRATS_677,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_677.nii.gz,,1,0
Task01_BrainTumour,BRATS_678,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_678.nii.gz,,1,0
Task01_BrainTumour,BRATS_679,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_679.nii.gz,,1,0
Task01_BrainTumour,BRATS_680,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_680.nii.gz,,1,0
Task01_BrainTumour,BRATS_681,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_681.nii.gz,,1,0
Task01_BrainTumour,BRATS_682,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_682.nii.gz,,1,0
Task01_BrainTumour,BRATS_683,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_683.nii.gz,,1,0
Task01_BrainTumour,BRATS_684,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_684.nii.gz,,1,0
Task01_BrainTumour,BRATS_685,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_685.nii.gz,,1,0
Task01_BrainTumour,BRATS_686,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_686.nii.gz,,1,0
Task01_BrainTumour,BRATS_687,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_687.nii.gz,,1,0
Task01_BrainTumour,BRATS_688,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_688.nii.gz,,1,0
Task01_BrainTumour,BRATS_689,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_689.nii.gz,,1,0
Task01_BrainTumour,BRATS_690,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_690.nii.gz,,1,0
Task01_BrainTumour,BRATS_691,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_691.nii.gz,,1,0
Task01_BrainTumour,BRATS_692,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_692.nii.gz,,1,0
Task01_BrainTumour,BRATS_693,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_693.nii.gz,,1,0
Task01_BrainTumour,BRATS_694,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_694.nii.gz,,1,0
Task01_BrainTumour,BRATS_695,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_695.nii.gz,,1,0
Task01_BrainTumour,BRATS_696,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_696.nii.gz,,1,0
Task01_BrainTumour,BRATS_697,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_697.nii.gz,,1,0
Task01_BrainTumour,BRATS_698,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_698.nii.gz,,1,0
Task01_BrainTumour,BRATS_699,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_699.nii.gz,,1,0
Task01_BrainTumour,BRATS_700,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_700.nii.gz,,1,0
Task01_BrainTumour,BRATS_701,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_701.nii.gz,,1,0
Task01_BrainTumour,BRATS_702,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_702.nii.gz,,1,0
Task01_BrainTumour,BRATS_703,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_703.nii.gz,,1,0
Task01_BrainTumour,BRATS_704,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_704.nii.gz,,1,0
Task01_BrainTumour,BRATS_705,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_705.nii.gz,,1,0
Task01_BrainTumour,BRATS_706,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_706.nii.gz,,1,0
Task01_BrainTumour,BRATS_707,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_707.nii.gz,,1,0
Task01_BrainTumour,BRATS_708,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_708.nii.gz,,1,0
Task01_BrainTumour,BRATS_709,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_709.nii.gz,,1,0
Task01_BrainTumour,BRATS_710,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_710.nii.gz,,1,0
Task01_BrainTumour,BRATS_711,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_711.nii.gz,,1,0
Task01_BrainTumour,BRATS_712,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_712.nii.gz,,1,0
Task01_BrainTumour,BRATS_713,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_713.nii.gz,,1,0
Task01_BrainTumour,BRATS_714,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_714.nii.gz,,1,0
Task01_BrainTumour,BRATS_715,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_715.nii.gz,,1,0
Task01_BrainTumour,BRATS_716,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_716.nii.gz,,1,0
Task01_BrainTumour,BRATS_717,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_717.nii.gz,,1,0
Task01_BrainTumour,BRATS_718,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_718.nii.gz,,1,0
Task01_BrainTumour,BRATS_719,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_719.nii.gz,,1,0
Task01_BrainTumour,BRATS_720,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_720.nii.gz,,1,0
Task01_BrainTumour,BRATS_721,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_721.nii.gz,,1,0
Task01_BrainTumour,BRATS_722,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_722.nii.gz,,1,0
Task01_BrainTumour,BRATS_723,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_723.nii.gz,,1,0
Task01_BrainTumour,BRATS_724,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_724.nii.gz,,1,0
Task01_BrainTumour,BRATS_725,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_725.nii.gz,,1,0
Task01_BrainTumour,BRATS_726,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_726.nii.gz,,1,0
Task01_BrainTumour,BRATS_727,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_727.nii.gz,,1,0
Task01_BrainTumour,BRATS_728,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_728.nii.gz,,1,0
Task01_BrainTumour,BRATS_729,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_729.nii.gz,,1,0
Task01_BrainTumour,BRATS_730,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_730.nii.gz,,1,0
Task01_BrainTumour,BRATS_731,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_731.nii.gz,,1,0
Task01_BrainTumour,BRATS_732,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_732.nii.gz,,1,0
Task01_BrainTumour,BRATS_733,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_733.nii.gz,,1,0
Task01_BrainTumour,BRATS_734,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_734.nii.gz,,1,0
Task01_BrainTumour,BRATS_735,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_735.nii.gz,,1,0
Task01_BrainTumour,BRATS_736,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_736.nii.gz,,1,0
Task01_BrainTumour,BRATS_737,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_737.nii.gz,,1,0
Task01_BrainTumour,BRATS_738,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_738.nii.gz,,1,0
Task01_BrainTumour,BRATS_739,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_739.nii.gz,,1,0
Task01_BrainTumour,BRATS_740,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_740.nii.gz,,1,0
Task01_BrainTumour,BRATS_741,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_741.nii.gz,,1,0
Task01_BrainTumour,BRATS_742,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_742.nii.gz,,1,0
Task01_BrainTumour,BRATS_743,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_743.nii.gz,,1,0
Task01_BrainTumour,BRATS_744,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_744.nii.gz,,1,0
Task01_BrainTumour,BRATS_745,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_745.nii.gz,,1,0
Task01_BrainTumour,BRATS_746,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_746.nii.gz,,1,0
Task01_BrainTumour,BRATS_747,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_747.nii.gz,,1,0
Task01_BrainTumour,BRATS_748,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_748.nii.gz,,1,0
Task01_BrainTumour,BRATS_749,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_749.nii.gz,,1,0
Task01_BrainTumour,BRATS_750,test,data/raw/extracted/Task01_BrainTumour/imagesTs/BRATS_750.nii.gz,,1,0
Task02_Heart,la_007,train,data/raw/extracted/Task02_Heart/imagesTr/la_007.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_007.nii.gz,1,1
Task02_Heart,la_019,train,data/raw/extracted/Task02_Heart/imagesTr/la_019.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_019.nii.gz,1,1
Task02_Heart,la_023,train,data/raw/extracted/Task02_Heart/imagesTr/la_023.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_023.nii.gz,1,1
Task02_Heart,la_005,train,data/raw/extracted/Task02_Heart/imagesTr/la_005.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_005.nii.gz,1,1
Task02_Heart,la_009,train,data/raw/extracted/Task02_Heart/imagesTr/la_009.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_009.nii.gz,1,1
Task02_Heart,la_017,train,data/raw/extracted/Task02_Heart/imagesTr/la_017.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_017.nii.gz,1,1
Task02_Heart,la_021,train,data/raw/extracted/Task02_Heart/imagesTr/la_021.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_021.nii.gz,1,1
Task02_Heart,la_029,train,data/raw/extracted/Task02_Heart/imagesTr/la_029.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_029.nii.gz,1,1
Task02_Heart,la_003,train,data/raw/extracted/Task02_Heart/imagesTr/la_003.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_003.nii.gz,1,1
Task02_Heart,la_011,train,data/raw/extracted/Task02_Heart/imagesTr/la_011.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_011.nii.gz,1,1
Task02_Heart,la_030,train,data/raw/extracted/Task02_Heart/imagesTr/la_030.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_030.nii.gz,1,1
Task02_Heart,la_022,train,data/raw/extracted/Task02_Heart/imagesTr/la_022.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_022.nii.gz,1,1
Task02_Heart,la_014,train,data/raw/extracted/Task02_Heart/imagesTr/la_014.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_014.nii.gz,1,1
Task02_Heart,la_018,train,data/raw/extracted/Task02_Heart/imagesTr/la_018.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_018.nii.gz,1,1
Task02_Heart,la_020,train,data/raw/extracted/Task02_Heart/imagesTr/la_020.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_020.nii.gz,1,1
Task02_Heart,la_004,train,data/raw/extracted/Task02_Heart/imagesTr/la_004.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_004.nii.gz,1,1
Task02_Heart,la_016,train,data/raw/extracted/Task02_Heart/imagesTr/la_016.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_016.nii.gz,1,1
Task02_Heart,la_024,train,data/raw/extracted/Task02_Heart/imagesTr/la_024.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_024.nii.gz,1,1
Task02_Heart,la_010,train,data/raw/extracted/Task02_Heart/imagesTr/la_010.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_010.nii.gz,1,1
Task02_Heart,la_026,train,data/raw/extracted/Task02_Heart/imagesTr/la_026.nii.gz,data/raw/extracted/Task02_Heart/labelsTr/la_026.nii.gz,1,1
Task02_Heart,la_001,test,data/raw/extracted/Task02_Heart/imagesTs/la_001.nii.gz,,1,0
Task02_Heart,la_002,test,data/raw/extracted/Task02_Heart/imagesTs/la_002.nii.gz,,1,0
Task02_Heart,la_006,test,data/raw/extracted/Task02_Heart/imagesTs/la_006.nii.gz,,1,0
Task02_Heart,la_008,test,data/raw/extracted/Task02_Heart/imagesTs/la_008.nii.gz,,1,0
Task02_Heart,la_012,test,data/raw/extracted/Task02_Heart/imagesTs/la_012.nii.gz,,1,0
Task02_Heart,la_013,test,data/raw/extracted/Task02_Heart/imagesTs/la_013.nii.gz,,1,0
Task02_Heart,la_015,test,data/raw/extracted/Task02_Heart/imagesTs/la_015.nii.gz,,1,0
Task02_Heart,la_025,test,data/raw/extracted/Task02_Heart/imagesTs/la_025.nii.gz,,1,0
Task02_Heart,la_027,test,data/raw/extracted/Task02_Heart/imagesTs/la_027.nii.gz,,1,0
Task02_Heart,la_028,test,data/raw/extracted/Task02_Heart/imagesTs/la_028.nii.gz,,1,0
Task03_Liver,liver_14,train,data/raw/extracted/Task03_Liver/imagesTr/liver_14.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_14.nii.gz,1,1
Task03_Liver,liver_69,train,data/raw/extracted/Task03_Liver/imagesTr/liver_69.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_69.nii.gz,1,1
Task03_Liver,liver_77,train,data/raw/extracted/Task03_Liver/imagesTr/liver_77.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_77.nii.gz,1,1
Task03_Liver,liver_120,train,data/raw/extracted/Task03_Liver/imagesTr/liver_120.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_120.nii.gz,1,1
Task03_Liver,liver_18,train,data/raw/extracted/Task03_Liver/imagesTr/liver_18.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_18.nii.gz,1,1
Task03_Liver,liver_65,train,data/raw/extracted/Task03_Liver/imagesTr/liver_65.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_65.nii.gz,1,1
Task03_Liver,liver_30,train,data/raw/extracted/Task03_Liver/imagesTr/liver_30.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_30.nii.gz,1,1
Task03_Liver,liver_116,train,data/raw/extracted/Task03_Liver/imagesTr/liver_116.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_116.nii.gz,1,1
Task03_Liver,liver_108,train,data/raw/extracted/Task03_Liver/imagesTr/liver_108.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_108.nii.gz,1,1
Task03_Liver,liver_53,train,data/raw/extracted/Task03_Liver/imagesTr/liver_53.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_53.nii.gz,1,1
Task03_Liver,liver_22,train,data/raw/extracted/Task03_Liver/imagesTr/liver_22.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_22.nii.gz,1,1
Task03_Liver,liver_104,train,data/raw/extracted/Task03_Liver/imagesTr/liver_104.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_104.nii.gz,1,1
Task03_Liver,liver_41,train,data/raw/extracted/Task03_Liver/imagesTr/liver_41.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_41.nii.gz,1,1
Task03_Liver,liver_96,train,data/raw/extracted/Task03_Liver/imagesTr/liver_96.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_96.nii.gz,1,1
Task03_Liver,liver_88,train,data/raw/extracted/Task03_Liver/imagesTr/liver_88.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_88.nii.gz,1,1
Task03_Liver,liver_84,train,data/raw/extracted/Task03_Liver/imagesTr/liver_84.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_84.nii.gz,1,1
Task03_Liver,liver_1,train,data/raw/extracted/Task03_Liver/imagesTr/liver_1.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_1.nii.gz,1,1
Task03_Liver,liver_98,train,data/raw/extracted/Task03_Liver/imagesTr/liver_98.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_98.nii.gz,1,1
Task03_Liver,liver_86,train,data/raw/extracted/Task03_Liver/imagesTr/liver_86.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_86.nii.gz,1,1
Task03_Liver,liver_94,train,data/raw/extracted/Task03_Liver/imagesTr/liver_94.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_94.nii.gz,1,1
Task03_Liver,liver_3,train,data/raw/extracted/Task03_Liver/imagesTr/liver_3.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_3.nii.gz,1,1
Task03_Liver,liver_67,train,data/raw/extracted/Task03_Liver/imagesTr/liver_67.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_67.nii.gz,1,1
Task03_Liver,liver_122,train,data/raw/extracted/Task03_Liver/imagesTr/liver_122.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_122.nii.gz,1,1
Task03_Liver,liver_79,train,data/raw/extracted/Task03_Liver/imagesTr/liver_79.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_79.nii.gz,1,1
Task03_Liver,liver_75,train,data/raw/extracted/Task03_Liver/imagesTr/liver_75.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_75.nii.gz,1,1
Task03_Liver,liver_16,train,data/raw/extracted/Task03_Liver/imagesTr/liver_16.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_16.nii.gz,1,1
Task03_Liver,liver_130,train,data/raw/extracted/Task03_Liver/imagesTr/liver_130.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_130.nii.gz,1,1
Task03_Liver,liver_118,train,data/raw/extracted/Task03_Liver/imagesTr/liver_118.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_118.nii.gz,1,1
Task03_Liver,liver_43,train,data/raw/extracted/Task03_Liver/imagesTr/liver_43.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_43.nii.gz,1,1
Task03_Liver,liver_106,train,data/raw/extracted/Task03_Liver/imagesTr/liver_106.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_106.nii.gz,1,1
Task03_Liver,liver_20,train,data/raw/extracted/Task03_Liver/imagesTr/liver_20.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_20.nii.gz,1,1
Task03_Liver,liver_51,train,data/raw/extracted/Task03_Liver/imagesTr/liver_51.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_51.nii.gz,1,1
Task03_Liver,liver_114,train,data/raw/extracted/Task03_Liver/imagesTr/liver_114.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_114.nii.gz,1,1
Task03_Liver,liver_32,train,data/raw/extracted/Task03_Liver/imagesTr/liver_32.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_32.nii.gz,1,1
Task03_Liver,liver_7,train,data/raw/extracted/Task03_Liver/imagesTr/liver_7.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_7.nii.gz,1,1
Task03_Liver,liver_90,train,data/raw/extracted/Task03_Liver/imagesTr/liver_90.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_90.nii.gz,1,1
Task03_Liver,liver_82,train,data/raw/extracted/Task03_Liver/imagesTr/liver_82.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_82.nii.gz,1,1
Task03_Liver,liver_55,train,data/raw/extracted/Task03_Liver/imagesTr/liver_55.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_55.nii.gz,1,1
Task03_Liver,liver_28,train,data/raw/extracted/Task03_Liver/imagesTr/liver_28.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_28.nii.gz,1,1
Task03_Liver,liver_110,train,data/raw/extracted/Task03_Liver/imagesTr/liver_110.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_110.nii.gz,1,1
Task03_Liver,liver_36,train,data/raw/extracted/Task03_Liver/imagesTr/liver_36.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_36.nii.gz,1,1
Task03_Liver,liver_47,train,data/raw/extracted/Task03_Liver/imagesTr/liver_47.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_47.nii.gz,1,1
Task03_Liver,liver_59,train,data/raw/extracted/Task03_Liver/imagesTr/liver_59.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_59.nii.gz,1,1
Task03_Liver,liver_102,train,data/raw/extracted/Task03_Liver/imagesTr/liver_102.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_102.nii.gz,1,1
Task03_Liver,liver_24,train,data/raw/extracted/Task03_Liver/imagesTr/liver_24.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_24.nii.gz,1,1
Task03_Liver,liver_71,train,data/raw/extracted/Task03_Liver/imagesTr/liver_71.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_71.nii.gz,1,1
Task03_Liver,liver_12,train,data/raw/extracted/Task03_Liver/imagesTr/liver_12.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_12.nii.gz,1,1
Task03_Liver,liver_63,train,data/raw/extracted/Task03_Liver/imagesTr/liver_63.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_63.nii.gz,1,1
Task03_Liver,liver_126,train,data/raw/extracted/Task03_Liver/imagesTr/liver_126.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_126.nii.gz,1,1
Task03_Liver,liver_26,train,data/raw/extracted/Task03_Liver/imagesTr/liver_26.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_26.nii.gz,1,1
Task03_Liver,liver_100,train,data/raw/extracted/Task03_Liver/imagesTr/liver_100.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_100.nii.gz,1,1
Task03_Liver,liver_45,train,data/raw/extracted/Task03_Liver/imagesTr/liver_45.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_45.nii.gz,1,1
Task03_Liver,liver_38,train,data/raw/extracted/Task03_Liver/imagesTr/liver_38.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_38.nii.gz,1,1
Task03_Liver,liver_49,train,data/raw/extracted/Task03_Liver/imagesTr/liver_49.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_49.nii.gz,1,1
Task03_Liver,liver_34,train,data/raw/extracted/Task03_Liver/imagesTr/liver_34.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_34.nii.gz,1,1
Task03_Liver,liver_112,train,data/raw/extracted/Task03_Liver/imagesTr/liver_112.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_112.nii.gz,1,1
Task03_Liver,liver_57,train,data/raw/extracted/Task03_Liver/imagesTr/liver_57.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_57.nii.gz,1,1
Task03_Liver,liver_124,train,data/raw/extracted/Task03_Liver/imagesTr/liver_124.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_124.nii.gz,1,1
Task03_Liver,liver_61,train,data/raw/extracted/Task03_Liver/imagesTr/liver_61.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_61.nii.gz,1,1
Task03_Liver,liver_10,train,data/raw/extracted/Task03_Liver/imagesTr/liver_10.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_10.nii.gz,1,1
Task03_Liver,liver_73,train,data/raw/extracted/Task03_Liver/imagesTr/liver_73.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_73.nii.gz,1,1
Task03_Liver,liver_128,train,data/raw/extracted/Task03_Liver/imagesTr/liver_128.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_128.nii.gz,1,1
Task03_Liver,liver_9,train,data/raw/extracted/Task03_Liver/imagesTr/liver_9.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_9.nii.gz,1,1
Task03_Liver,liver_5,train,data/raw/extracted/Task03_Liver/imagesTr/liver_5.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_5.nii.gz,1,1
Task03_Liver,liver_80,train,data/raw/extracted/Task03_Liver/imagesTr/liver_80.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_80.nii.gz,1,1
Task03_Liver,liver_92,train,data/raw/extracted/Task03_Liver/imagesTr/liver_92.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_92.nii.gz,1,1
Task03_Liver,liver_0,train,data/raw/extracted/Task03_Liver/imagesTr/liver_0.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_0.nii.gz,1,1
Task03_Liver,liver_89,train,data/raw/extracted/Task03_Liver/imagesTr/liver_89.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_89.nii.gz,1,1
Task03_Liver,liver_97,train,data/raw/extracted/Task03_Liver/imagesTr/liver_97.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_97.nii.gz,1,1
Task03_Liver,liver_85,train,data/raw/extracted/Task03_Liver/imagesTr/liver_85.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_85.nii.gz,1,1
Task03_Liver,liver_52,train,data/raw/extracted/Task03_Liver/imagesTr/liver_52.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_52.nii.gz,1,1
Task03_Liver,liver_109,train,data/raw/extracted/Task03_Liver/imagesTr/liver_109.nii.gz,data/raw/extracted/Task03_Liver/labelsTr/liver_109.nii.gz,1,1
